value,id
PN2-Dhanusha-Dhanusadham_MCP-Ward_3,250
PN2-Dhanusha-Dhanusadham_MCP-Ward_4,250
PN2-Dhanusha-Dhanusadham_MCP-Ward_5,1000
PN2-Dhanusha-Dhanusadham_MCP-Ward_6,500
PN2-Dhanusha-Dhanusadham_MCP-Ward_7,500
PN2-Dhanusha-Dhanusadham_MCP-Ward_8,250
PN2-Dhanusha-Dhanusadham_MCP-Ward_9,5000
PN2-Dhanusha-Nagaraen_Municipality-Ward_1,250
PN2-Dhanusha-Nagaraen_Municipality-Ward_2,5000
PN2-Dhanusha-Nagaraen_Municipality-Ward_3,500
PN2-Dhanusha-Nagaraen_Municipality-Ward_4,5000
PN2-Dhanusha-Nagaraen_Municipality-Ward_5,250
PN2-Dhanusha-Nagaraen_Municipality-Ward_6,250
PN2-Dhanusha-Nagaraen_Municipality-Ward_7,1000
PN2-Dhanusha-Nagaraen_Municipality-Ward_8,1000
PN2-Dhanusha-Nagaraen_Municipality-Ward_9,1000
PN2-Dhanusha-Nagaraen_Municipality-Ward_10,500
PN2-Dhanusha-Bideh_MCP-Ward_1,250
PN2-Dhanusha-Bideh_MCP-Ward_2,1000
PN2-Dhanusha-Bideh_MCP-Ward_3,1000
PN2-Dhanusha-Bideh_MCP-Ward_4,1000
PN2-Dhanusha-Bideh_MCP-Ward_5,5000
PN2-Dhanusha-Bideh_MCP-Ward_6,5000
PN2-Dhanusha-Bideh_MCP-Ward_7,500
PN2-Dhanusha-Bideh_MCP-Ward_8,250
PN2-Dhanusha-Bideh_MCP-Ward_9,250
PN2-Dhanusha-Bideh_MCP-Ward_10,5000
PN2-Dhanusha-Mithila_MCP-Ward_1,2000
PN2-Dhanusha-Mithila_MCP-Ward_2,2000
PN2-Dhanusha-Mithila_MCP-Ward_3,1000
PN2-Dhanusha-Mithila_MCP-Ward_4,5000
PN2-Dhanusha-Mithila_MCP-Ward_5,5000
PN2-Dhanusha-Mithila_MCP-Ward_6,5000
PN2-Dhanusha-Mithila_MCP-Ward_7,5000
PN2-Dhanusha-Mithila_MCP-Ward_8,5000
PN2-Dhanusha-Mithila_MCP-Ward_9,2000
PN2-Dhanusha-Mithila_MCP-Ward_10,1000
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_1,1000
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_2,250
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_3,250
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_4,500
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_5,1000
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_6,250
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_7,1000
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_8,2000
PN2-Dhanusha-Shahid_Nagar_MCP-Ward_9,2000
PN2-Dhanusha-Sabaila_MCP-Ward_1,250
PN2-Dhanusha-Sabaila_MCP-Ward_2,500
PN2-Dhanusha-Sabaila_MCP-Ward_3,500
PN2-Dhanusha-Sabaila_MCP-Ward_4,5000
PN2-Dhanusha-Sabaila_MCP-Ward_5,500
PN2-Dhanusha-Sabaila_MCP-Ward_6,2000
PN2-Dhanusha-Sabaila_MCP-Ward_7,5000
PN2-Dhanusha-Sabaila_MCP-Ward_8,500
PN2-Dhanusha-Sabaila_MCP-Ward_9,500
PN2-Dhanusha-Sabaila_MCP-Ward_10,1000
PN2-Dhanusha-Sabaila_MCP-Ward_11,250
PN2-Dhanusha-Sabaila_MCP-Ward_12,5000
PN2-Dhanusha-Sabaila_MCP-Ward_13,250
PN2-Dhanusha-Kamala_Siddidatri_RM-Ward_1,2000
PN2-Dhanusha-Kamala_Siddidatri_RM-Ward_2,5000
PN2-Dhanusha-Kamala_Siddidatri_RM-Ward_3,5000
PN2-Dhanusha-Kamala_Siddidatri_RM-Ward_4,5000
PN2-Dhanusha-Kamala_Siddidatri_RM-Ward_5,500
PN2-Dhanusha-Kamala_Siddidatri_RM-Ward_6,250
PN2-Dhanusha-Janak_Nandini_RM-Ward_1,250
PN2-Dhanusha-Janak_Nandini_RM-Ward_2,1000
PN2-Dhanusha-Janak_Nandini_RM-Ward_3,1000
PN2-Dhanusha-Janak_Nandini_RM-Ward_4,250
PN2-Dhanusha-Janak_Nandini_RM-Ward_5,5000
PN2-Dhanusha-Janak_Nandini_RM-Ward_6,2000
PN2-Dhanusha-Bateshwor_RM-Ward_1,250
PN2-Dhanusha-Bateshwor_RM-Ward_2,1000
PN2-Dhanusha-Bateshwor_RM-Ward_3,1000
PN2-Dhanusha-Bateshwor_RM-Ward_4,5000
PN2-Dhanusha-Bateshwor_RM-Ward_5,2000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_1,2000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_2,5000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_3,1000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_4,1000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_5,500
PN2-Dhanusha-Mithila_Bihari_RM-Ward_6,1000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_7,5000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_8,250
PN2-Dhanusha-Mithila_Bihari_RM-Ward_9,1000
PN2-Dhanusha-Mithila_Bihari_RM-Ward_10,1000
PN2-Dhanusha-Mukhiyapatti_Musaharmiya_RM-Ward_1,500
PN2-Dhanusha-Mukhiyapatti_Musaharmiya_RM-Ward_2,5000
PN2-Dhanusha-Mukhiyapatti_Musaharmiya_RM-Ward_3,2000
PN2-Dhanusha-Mukhiyapatti_Musaharmiya_RM-Ward_4,2000
PN2-Dhanusha-Mukhiyapatti_Musaharmiya_RM-Ward_5,5000
PN2-Dhanusha-Mukhiyapatti_Musaharmiya_RM-Ward_6,5000
PN2-Dhanusha-Laxminiya_RM-Ward_1,250
PN2-Dhanusha-Laxminiya_RM-Ward_2,5000
PN2-Dhanusha-Laxminiya_RM-Ward_3,5000
PN2-Dhanusha-Laxminiya_RM-Ward_4,500
PN2-Dhanusha-Laxminiya_RM-Ward_5,1000
PN2-Dhanusha-Laxminiya_RM-Ward_6,1000
PN2-Dhanusha-Laxminiya_RM-Ward_7,500
PN2-Dhanusha-Hanspur_RM-Ward_1,2000
PN2-Dhanusha-Hanspur_RM-Ward_2,500
PN2-Dhanusha-Hanspur_RM-Ward_3,2000
PN2-Dhanusha-Hanspur_RM-Ward_4,500
PN2-Dhanusha-Hanspur_RM-Ward_5,250
PN2-Dhanusha-Hanspur_RM-Ward_6,1000
PN2-Dhanusha-Hanspur_RM-Ward_7,500
PN2-Dhanusha-Hanspur_RM-Ward_8,5000
PN2-Dhanusha-Aaurahi_RM-Ward_1,1000
PN2-Dhanusha-Aaurahi_RM-Ward_2,2000
PN2-Dhanusha-Aaurahi_RM-Ward_3,5000
PN2-Dhanusha-Aaurahi_RM-Ward_4,2000
PN2-Dhanusha-Aaurahi_RM-Ward_5,5000
PN2-Dhanusha-Aaurahi_RM-Ward_6,250
PN2-Dhanusha-Aaurahi_RM-Ward_7,2000
PN2-Dhanusha-Aaurahi_RM-Ward_8,2000
PN2-Rautahat-Chandrapur_MCP-Ward_1,250
PN2-Rautahat-Chandrapur_MCP-Ward_2,500
PN2-Rautahat-Chandrapur_MCP-Ward_3,2000
PN2-Rautahat-Chandrapur_MCP-Ward_4,2000
PN2-Rautahat-Chandrapur_MCP-Ward_5,250
PN2-Rautahat-Chandrapur_MCP-Ward_6,2000
PN2-Rautahat-Chandrapur_MCP-Ward_7,500
PN2-Rautahat-Chandrapur_MCP-Ward_8,1000
PN2-Rautahat-Chandrapur_MCP-Ward_9,5000
PN2-Rautahat-Chandrapur_MCP-Ward_10,500
PN2-Rautahat-Garuda_MCP-Ward_1,500
PN2-Rautahat-Garuda_MCP-Ward_2,5000
PN2-Rautahat-Garuda_MCP-Ward_3,500
PN2-Rautahat-Garuda_MCP-Ward_4,5000
PN2-Rautahat-Garuda_MCP-Ward_5,2000
PN2-Rautahat-Garuda_MCP-Ward_6,2000
PN2-Rautahat-Garuda_MCP-Ward_7,2000
PN2-Rautahat-Garuda_MCP-Ward_8,2000
PN2-Rautahat-Garuda_MCP-Ward_9,250
PN2-Rautahat-Gaur_MCP-Ward_1,250
PN2-Rautahat-Gaur_MCP-Ward_2,250
PN2-Rautahat-Gaur_MCP-Ward_3,5000
PN2-Rautahat-Gaur_MCP-Ward_4,1000
PN2-Rautahat-Gaur_MCP-Ward_5,500
PN2-Rautahat-Gaur_MCP-Ward_6,2000
PN2-Rautahat-Gaur_MCP-Ward_7,5000
PN2-Rautahat-Gaur_MCP-Ward_8,5000
PN2-Rautahat-Gaur_MCP-Ward_9,2000
PN2-Rautahat-Gaur_MCP-Ward_10,250
PN2-Rautahat-Gaur_MCP-Ward_11,2000
PN2-Rautahat-Gaur_MCP-Ward_12,250
PN2-Rautahat-Gaur_MCP-Ward_13,500
PN2-Rautahat-BoudhiMai_RM-Ward_1,500
PN2-Rautahat-BoudhiMai_RM-Ward_2,2000
PN2-Rautahat-BoudhiMai_RM-Ward_3,1000
PN2-Rautahat-BoudhiMai_RM-Ward_4,250
PN2-Rautahat-BoudhiMai_RM-Ward_5,5000
PN2-Rautahat-BoudhiMai_RM-Ward_6,5000
PN2-Rautahat-BoudhiMai_RM-Ward_7,500
PN2-Rautahat-Brindaban_RM-Ward_1,1000
PN2-Rautahat-Brindaban_RM-Ward_2,250
PN2-Rautahat-Brindaban_RM-Ward_3,250
PN2-Rautahat-Brindaban_RM-Ward_4,1000
PN2-Rautahat-Brindaban_RM-Ward_5,250
PN2-Rautahat-Brindaban_RM-Ward_6,1000
PN2-Rautahat-Brindaban_RM-Ward_7,1000
PN2-Rautahat-Brindaban_RM-Ward_8,2000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_1,2000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_2,2000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_3,2000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_4,5000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_5,1000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_6,1000
PN2-Rautahat-Devahi_Gonahi_RM-Ward_7,250
PN2-Rautahat-Durga_Bhagawati_RM-Ward_1,250
PN2-Rautahat-Durga_Bhagawati_RM-Ward_2,2000
PN2-Rautahat-Durga_Bhagawati_RM-Ward_3,250
PN2-Rautahat-Durga_Bhagawati_RM-Ward_4,500
PN2-Rautahat-Durga_Bhagawati_RM-Ward_5,500
PN2-Rautahat-Durga_Bhagawati_RM-Ward_6,5000
PN2-Rautahat-Durga_Bhagawati_RM-Ward_7,5000
PN2-Rautahat-Durga_Bhagawati_RM-Ward_8,250
PN2-Rautahat-GadhiMai_RM-Ward_1,5000
PN2-Rautahat-GadhiMai_RM-Ward_2,500
PN2-Rautahat-GadhiMai_RM-Ward_3,5000
PN2-Rautahat-GadhiMai_RM-Ward_4,1000
PN2-Rautahat-GadhiMai_RM-Ward_5,500
PN2-Rautahat-GadhiMai_RM-Ward_6,500
PN2-Rautahat-GadhiMai_RM-Ward_7,1000
PN2-Rautahat-Gujara_RM-Ward_1,1000
PN2-Rautahat-Gujara_RM-Ward_2,250
PN2-Rautahat-Gujara_RM-Ward_3,5000
PN2-Rautahat-Gujara_RM-Ward_4,500
PN2-Rautahat-Gujara_RM-Ward_5,250
PN2-Rautahat-Gujara_RM-Ward_6,2000
PN2-Rautahat-Gujara_RM-Ward_7,5000
PN2-Rautahat-Gujara_RM-Ward_8,1000
PN2-Rautahat-Gujara_RM-Ward_9,1000
PN2-Rautahat-Katahariya_RM-Ward_1,2000
PN2-Rautahat-Katahariya_RM-Ward_2,2000
PN2-Rautahat-Katahariya_RM-Ward_3,500
PN2-Rautahat-Katahariya_RM-Ward_4,1000
PN2-Rautahat-Katahariya_RM-Ward_5,250
PN2-Rautahat-Katahariya_RM-Ward_6,250
PN2-Rautahat-Katahariya_RM-Ward_7,250
PN2-Rautahat-Katahariya_RM-Ward_8,5000
PN2-Rautahat-Katahariya_RM-Ward_9,500
PN2-Rautahat-Madhav_Narayan_RM-Ward_1,5000
PN2-Rautahat-Madhav_Narayan_RM-Ward_2,5000
PN2-Rautahat-Madhav_Narayan_RM-Ward_3,1000
PN2-Rautahat-Madhav_Narayan_RM-Ward_4,5000
PN2-Rautahat-Madhav_Narayan_RM-Ward_5,2000
PN2-Rautahat-Madhav_Narayan_RM-Ward_6,5000
PN2-Rautahat-Madhav_Narayan_RM-Ward_7,5000
PN2-Rautahat-Madhav_Narayan_RM-Ward_8,500
PN2-Rautahat-Madhav_Narayan_RM-Ward_9,5000
PN2-Rautahat-Moulapur_RM-Ward_1,500
PN2-Rautahat-Moulapur_RM-Ward_2,250
PN2-Rautahat-Moulapur_RM-Ward_3,2000
PN2-Rautahat-Moulapur_RM-Ward_4,1000
PN2-Rautahat-Moulapur_RM-Ward_5,1000
PN2-Rautahat-Moulapur_RM-Ward_6,500
PN2-Rautahat-Moulapur_RM-Ward_7,2000
PN2-Rautahat-Phatuwa_Bijayapur_RM-Ward_1,500
PN2-Rautahat-Phatuwa_Bijayapur_RM-Ward_2,250
PN2-Rautahat-Phatuwa_Bijayapur_RM-Ward_3,2000
PN2-Rautahat-Phatuwa_Bijayapur_RM-Ward_4,2000
PN2-Rautahat-Phatuwa_Bijayapur_RM-Ward_5,250
PN2-Rautahat-Ishnath_RM-Ward_1,250
PN2-Rautahat-Ishnath_RM-Ward_2,1000
PN2-Rautahat-Ishnath_RM-Ward_3,500
PN2-Rautahat-Ishnath_RM-Ward_4,2000
PN2-Rautahat-Ishnath_RM-Ward_5,2000
PN2-Rautahat-Ishnath_RM-Ward_6,500
PN2-Rautahat-Ishnath_RM-Ward_7,250
PN2-Rautahat-Ishnath_RM-Ward_8,5000
PN2-Rautahat-Ishnath_RM-Ward_9,5000
PN2-Rautahat-Paroha_RM-Ward_1,500
PN2-Rautahat-Paroha_RM-Ward_2,2000
PN2-Rautahat-Paroha_RM-Ward_3,250
PN2-Rautahat-Paroha_RM-Ward_4,5000
PN2-Rautahat-Paroha_RM-Ward_5,5000
PN2-Rautahat-Paroha_RM-Ward_6,1000
PN2-Rautahat-Paroha_RM-Ward_7,2000
PN2-Rautahat-Paroha_RM-Ward_8,5000
PN2-Rautahat-Rajpur_RM-Ward_1,500
PN2-Rautahat-Rajpur_RM-Ward_2,1000
PN2-Rautahat-Rajpur_RM-Ward_3,250
PN2-Rautahat-Rajpur_RM-Ward_4,250
PN2-Rautahat-Rajpur_RM-Ward_5,1000
PN2-Rautahat-Rajpur_RM-Ward_6,500
PN2-Rautahat-Rajpur_RM-Ward_7,5000
PN2-Mahottari-Jaleshwor_MCP-Ward_1,1000
PN2-Mahottari-Jaleshwor_MCP-Ward_2,1000
PN2-Mahottari-Jaleshwor_MCP-Ward_3,5000
PN2-Mahottari-Jaleshwor_MCP-Ward_4,5000
PN2-Mahottari-Jaleshwor_MCP-Ward_5,5000
PN2-Mahottari-Jaleshwor_MCP-Ward_6,500
PN2-Mahottari-Jaleshwor_MCP-Ward_7,500
PN2-Mahottari-Jaleshwor_MCP-Ward_8,2000
PN2-Mahottari-Jaleshwor_MCP-Ward_9,1000
PN2-Mahottari-Jaleshwor_MCP-Ward_10,1000
PN2-Mahottari-Jaleshwor_MCP-Ward_11,5000
PN2-Mahottari-Jaleshwor_MCP-Ward_12,2000
PN2-Mahottari-Bardibas_MCP-Ward_1,500
PN2-Mahottari-Bardibas_MCP-Ward_2,250
PN2-Mahottari-Bardibas_MCP-Ward_3,5000
PN2-Mahottari-Bardibas_MCP-Ward_4,1000
PN2-Mahottari-Bardibas_MCP-Ward_5,2000
PN2-Mahottari-Bardibas_MCP-Ward_6,250
PN2-Mahottari-Bardibas_MCP-Ward_7,5000
PN2-Mahottari-Bardibas_MCP-Ward_8,5000
PN2-Mahottari-Bardibas_MCP-Ward_9,1000
PN2-Mahottari-Bardibas_MCP-Ward_10,2000
PN2-Mahottari-Bardibas_MCP-Ward_11,1000
PN2-Mahottari-Bardibas_MCP-Ward_12,500
PN2-Mahottari-Bardibas_MCP-Ward_13,500
PN2-Mahottari-Gaushala_MCP-Ward_1,2000
PN2-Mahottari-Gaushala_MCP-Ward_2,1000
PN2-Mahottari-Gaushala_MCP-Ward_3,2000
PN2-Mahottari-Gaushala_MCP-Ward_4,500
PN2-Mahottari-Gaushala_MCP-Ward_5,500
PN2-Mahottari-Gaushala_MCP-Ward_6,1000
PN2-Mahottari-Gaushala_MCP-Ward_7,500
PN2-Mahottari-Gaushala_MCP-Ward_8,2000
PN2-Mahottari-Gaushala_MCP-Ward_9,2000
PN2-Mahottari-Gaushala_MCP-Ward_10,5000
PN2-Mahottari-Gaushala_MCP-Ward_11,500
PN2-Mahottari-Gaushala_MCP-Ward_12,250
PN2-Mahottari-Ekadara_RM-Ward_1,2000
PN2-Mahottari-Ekadara_RM-Ward_2,500
PN2-Mahottari-Ekadara_RM-Ward_3,5000
PN2-Mahottari-Ekadara_RM-Ward_4,2000
PN2-Mahottari-Ekadara_RM-Ward_5,500
PN2-Mahottari-Ekadara_RM-Ward_6,5000
PN2-Mahottari-Ekadara_RM-Ward_7,2000
PN2-Mahottari-Ekadara_RM-Ward_8,2000
PN2-Mahottari-Sonama_RM-Ward_1,250
PN2-Mahottari-Sonama_RM-Ward_2,2000
PN2-Mahottari-Sonama_RM-Ward_3,500
PN2-Mahottari-Sonama_RM-Ward_4,5000
PN2-Mahottari-Sonama_RM-Ward_5,2000
PN2-Mahottari-Sonama_RM-Ward_6,500
PN2-Mahottari-Sonama_RM-Ward_7,250
PN2-Mahottari-Sonama_RM-Ward_8,1000
PN2-Mahottari-Samsi_RM-Ward_1,1000
PN2-Mahottari-Samsi_RM-Ward_2,250
PN2-Mahottari-Samsi_RM-Ward_3,1000
PN2-Mahottari-Samsi_RM-Ward_4,5000
PN2-Mahottari-Samsi_RM-Ward_5,2000
PN2-Mahottari-Samsi_RM-Ward_6,500
PN2-Mahottari-Samsi_RM-Ward_7,500
PN2-Mahottari-Loharpatti_RM-Ward_1,5000
PN2-Mahottari-Loharpatti_RM-Ward_2,1000
PN2-Mahottari-Loharpatti_RM-Ward_3,5000
PN2-Mahottari-Loharpatti_RM-Ward_4,500
PN2-Mahottari-Loharpatti_RM-Ward_5,2000
PN2-Mahottari-Loharpatti_RM-Ward_6,500
PN2-Mahottari-Loharpatti_RM-Ward_7,5000
PN2-Mahottari-Loharpatti_RM-Ward_8,250
PN2-Mahottari-RamGopalpur_RM-Ward_1,1000
PN2-Mahottari-RamGopalpur_RM-Ward_2,1000
PN2-Mahottari-RamGopalpur_RM-Ward_3,5000
PN2-Mahottari-RamGopalpur_RM-Ward_4,2000
PN2-Mahottari-RamGopalpur_RM-Ward_5,2000
PN2-Mahottari-RamGopalpur_RM-Ward_6,2000
PN2-Mahottari-Mahottari_RM-Ward_1,1000
PN2-Mahottari-Mahottari_RM-Ward_2,1000
PN2-Mahottari-Mahottari_RM-Ward_3,500
PN2-Mahottari-Mahottari_RM-Ward_4,250
PN2-Mahottari-Mahottari_RM-Ward_5,1000
PN2-Mahottari-Mahottari_RM-Ward_6,5000
PN2-Mahottari-Manara_RM-Ward_1,250
PN2-Mahottari-Manara_RM-Ward_2,250
PN2-Mahottari-Manara_RM-Ward_3,1000
PN2-Mahottari-Manara_RM-Ward_4,250
PN2-Mahottari-Manara_RM-Ward_5,5000
PN2-Mahottari-Manara_RM-Ward_6,500
PN2-Mahottari-Manara_RM-Ward_7,5000
PN2-Mahottari-Manara_RM-Ward_8,500
PN2-Mahottari-Matihani_RM-Ward_1,5000
PN2-Mahottari-Matihani_RM-Ward_2,250
PN2-Mahottari-Matihani_RM-Ward_3,250
PN2-Mahottari-Matihani_RM-Ward_4,2000
PN2-Mahottari-Matihani_RM-Ward_5,2000
PN2-Mahottari-Matihani_RM-Ward_6,2000
PN2-Mahottari-Bhangara_RM-Ward_1,5000
PN2-Mahottari-Bhangara_RM-Ward_2,2000
PN2-Mahottari-Bhangara_RM-Ward_3,5000
PN2-Mahottari-Bhangara_RM-Ward_4,1000
PN2-Mahottari-Bhangara_RM-Ward_5,2000
PN2-Mahottari-Bhangara_RM-Ward_6,250
PN2-Mahottari-Bhangara_RM-Ward_7,500
PN2-Mahottari-Bhangara_RM-Ward_8,2000
PN2-Mahottari-Bhangara_RM-Ward_9,2000
PN2-Mahottari-Balawa_RM-Ward_1,250
PN2-Mahottari-Balawa_RM-Ward_2,500
PN2-Mahottari-Balawa_RM-Ward_3,5000
PN2-Mahottari-Balawa_RM-Ward_4,1000
PN2-Mahottari-Balawa_RM-Ward_5,5000
PN2-Mahottari-Balawa_RM-Ward_6,250
PN2-Mahottari-Balawa_RM-Ward_7,500
PN2-Mahottari-Pipara_RM-Ward_1,2000
PN2-Mahottari-Pipara_RM-Ward_2,500
PN2-Mahottari-Pipara_RM-Ward_3,5000
PN2-Mahottari-Pipara_RM-Ward_4,2000
PN2-Mahottari-Pipara_RM-Ward_5,250
PN2-Mahottari-Pipara_RM-Ward_6,2000
PN2-Mahottari-Pipara_RM-Ward_7,250
PN2-Mahottari-Aaurahi_RM-Ward_1,500
PN2-Mahottari-Aaurahi_RM-Ward_2,2000
PN2-Mahottari-Aaurahi_RM-Ward_3,250
PN2-Mahottari-Aaurahi_RM-Ward_4,2000
PN2-Mahottari-Aaurahi_RM-Ward_5,2000
PN2-Mahottari-Aaurahi_RM-Ward_6,2000
PN2-Mahottari-Aaurahi_RM-Ward_7,5000
PN3-Bhaktapur-Changunarayan_MCP-Ward_1,5000
PN3-Bhaktapur-Changunarayan_MCP-Ward_2,1000
PN3-Bhaktapur-Changunarayan_MCP-Ward_3,250
PN3-Bhaktapur-Changunarayan_MCP-Ward_4,1000
PN3-Bhaktapur-Changunarayan_MCP-Ward_5,5000
PN3-Bhaktapur-Changunarayan_MCP-Ward_6,2000
PN3-Bhaktapur-Changunarayan_MCP-Ward_7,500
PN3-Bhaktapur-Changunarayan_MCP-Ward_8,2000
PN3-Bhaktapur-Changunarayan_MCP-Ward_9,2000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_1,2000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_2,250
PN3-Bhaktapur-Bhaktapur_MCP-Ward_3,5000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_4,2000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_5,500
PN3-Bhaktapur-Bhaktapur_MCP-Ward_6,2000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_7,5000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_8,5000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_9,2000
PN3-Bhaktapur-Bhaktapur_MCP-Ward_10,5000
PN3-Bhaktapur-Madhyapur_MCP-Ward_1,1000
PN3-Bhaktapur-Madhyapur_MCP-Ward_2,1000
PN3-Bhaktapur-Madhyapur_MCP-Ward_3,5000
PN3-Bhaktapur-Madhyapur_MCP-Ward_4,250
PN3-Bhaktapur-Madhyapur_MCP-Ward_5,500
PN3-Bhaktapur-Madhyapur_MCP-Ward_6,500
PN3-Bhaktapur-Madhyapur_MCP-Ward_7,5000
PN3-Bhaktapur-Madhyapur_MCP-Ward_8,1000
PN3-Bhaktapur-Madhyapur_MCP-Ward_9,1000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_1,1000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_2,1000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_3,2000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_4,2000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_5,5000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_6,250
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_7,1000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_8,5000
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_9,250
PN3-Bhaktapur-Surya_Binayak_MCP-Ward_10,500
PN3-Chitwan-Bharatpur_MCP-Ward_1,500
PN3-Chitwan-Bharatpur_MCP-Ward_2,5000
PN3-Chitwan-Bharatpur_MCP-Ward_3,250
PN3-Chitwan-Bharatpur_MCP-Ward_4,250
PN3-Chitwan-Bharatpur_MCP-Ward_5,250
PN3-Chitwan-Bharatpur_MCP-Ward_6,5000
PN3-Chitwan-Bharatpur_MCP-Ward_7,2000
PN3-Chitwan-Bharatpur_MCP-Ward_8,1000
PN3-Chitwan-Bharatpur_MCP-Ward_9,250
PN3-Chitwan-Bharatpur_MCP-Ward_10,500
PN3-Chitwan-Bharatpur_MCP-Ward_11,250
PN3-Chitwan-Bharatpur_MCP-Ward_12,250
PN3-Chitwan-Bharatpur_MCP-Ward_13,250
PN3-Chitwan-Bharatpur_MCP-Ward_14,250
PN3-Chitwan-Bharatpur_MCP-Ward_15,250
PN3-Chitwan-Bharatpur_MCP-Ward_16,500
PN3-Chitwan-Bharatpur_MCP-Ward_17,250
PN3-Chitwan-Bharatpur_MCP-Ward_18,1000
PN3-Chitwan-Bharatpur_MCP-Ward_19,1000
PN3-Chitwan-Bharatpur_MCP-Ward_20,5000
PN3-Chitwan-Bharatpur_MCP-Ward_21,2000
PN3-Chitwan-Bharatpur_MCP-Ward_22,500
PN3-Chitwan-Bharatpur_MCP-Ward_23,2000
PN3-Chitwan-Bharatpur_MCP-Ward_24,2000
PN3-Chitwan-Bharatpur_MCP-Ward_25,250
PN3-Chitwan-Bharatpur_MCP-Ward_26,250
PN3-Chitwan-Bharatpur_MCP-Ward_27,500
PN3-Chitwan-Bharatpur_MCP-Ward_28,5000
PN3-Chitwan-Bharatpur_MCP-Ward_29,250
PN3-Chitwan-Kalika_MCP-Ward_1,500
PN3-Chitwan-Kalika_MCP-Ward_2,2000
PN3-Chitwan-Kalika_MCP-Ward_3,250
PN3-Chitwan-Kalika_MCP-Ward_4,250
PN3-Chitwan-Kalika_MCP-Ward_5,250
PN3-Chitwan-Kalika_MCP-Ward_6,500
PN3-Chitwan-Kalika_MCP-Ward_7,5000
PN3-Chitwan-Kalika_MCP-Ward_8,5000
PN3-Chitwan-Kalika_MCP-Ward_9,250
PN3-Chitwan-Kalika_MCP-Ward_10,250
PN3-Chitwan-Kalika_MCP-Ward_11,250
PN3-Chitwan-Khairhani_MCP-Ward_1,250
PN3-Chitwan-Khairhani_MCP-Ward_2,5000
PN3-Chitwan-Khairhani_MCP-Ward_3,1000
PN3-Chitwan-Khairhani_MCP-Ward_4,250
PN3-Chitwan-Khairhani_MCP-Ward_5,250
PN3-Chitwan-Khairhani_MCP-Ward_6,250
PN3-Chitwan-Khairhani_MCP-Ward_7,500
PN3-Chitwan-Khairhani_MCP-Ward_8,500
PN3-Chitwan-Khairhani_MCP-Ward_9,250
PN3-Chitwan-Khairhani_MCP-Ward_10,500
PN3-Chitwan-Khairhani_MCP-Ward_11,1000
PN3-Chitwan-Khairhani_MCP-Ward_12,1000
PN3-Chitwan-Khairhani_MCP-Ward_13,2000
PN3-Chitwan-Madi_MCP-Ward_1,250
PN3-Chitwan-Madi_MCP-Ward_2,2000
PN3-Chitwan-Madi_MCP-Ward_3,5000
PN3-Chitwan-Madi_MCP-Ward_4,5000
PN3-Chitwan-Madi_MCP-Ward_5,500
PN3-Chitwan-Madi_MCP-Ward_6,500
PN3-Chitwan-Madi_MCP-Ward_7,1000
PN3-Chitwan-Madi_MCP-Ward_8,2000
PN3-Chitwan-Madi_MCP-Ward_9,250
PN3-Chitwan-Ratna_Nagar_MCP-Ward_1,2000
PN3-Chitwan-Ratna_Nagar_MCP-Ward_2,5000
PN3-Chitwan-Ratna_Nagar_MCP-Ward_3,250
